t,x1,v1,x2,v2,pump,refc,refs,drive1,drive2,u1,u2,k12_eff,k21_eff,i1,q1,amp1,phase1,bit1,i2,q2,amp2,phase2,bit2
0.000906,0.5717772123,-39903.75893,0.6061513966,-31087.38103,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001151031503,0.02307781337,0.02310650003,1.620631138,0,-0.001114977126,0.02147115884,0.02150008921,1.622678786,0
0.000907,0.5071551212,-90288.85677,0.5474309313,-87500.60512,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.00118072623,0.0231165353,0.02314666971,1.621829106,0,-0.001147042811,0.02151329982,0.02154385704,1.624063735,0
0.000908,0.3901751249,-143243.6474,0.4298871254,-147159.1615,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001212173988,0.02313715757,0.02316888918,1.623139263,0,-0.001181706706,0.02153641662,0.02156881247,1.625611523,0
0.000909,0.2239491595,-186252.7661,0.2566176812,-196205.7136,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001233351601,0.02314176426,0.02317460699,1.62404144,0,-0.001205994327,0.0215421929,0.02157592402,1.626720847,0
0.00091,0.02603666697,-204636.1496,0.04644760679,-218844.2305,1,-1,1.469699955e-14,-0.2,0,-0.2,0,0,0,-0.001235831933,0.02313945008,0.02317242824,1.624153641,0,-0.001210518488,0.02154003868,0.02157402654,1.626935804,0
0.000911,-0.174672892,-191824.4531,-0.1696348552,-207956.3926,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.00121909597,0.02314253383,0.02317462118,1.623425404,0,-0.001194264203,0.02154312668,0.02157620389,1.626175617,0
0.000912,-0.349056979,-153888.331,-0.3600699009,-169451.5406,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001190734758,0.02316073663,0.02319132533,1.622162884,0,-0.00116501451,0.02156213675,0.02159358701,1.62477441,0
0.000913,-0.4787376277,-104835.947,-0.5040350009,-117494.2791,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001162476193,0.02319715124,0.0232262605,1.620867326,0,-0.001135271574,0.02160075782,0.0216305705,1.62330504,0
0.000914,-0.5591378209,-56629.64825,-0.5948564222,-64575.45821,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001145081636,0.02324800869,0.02327619213,1.620011594,0,-0.001116775973,0.02165517195,0.02168394938,1.622321547,0
0.000915,-0.5933345407,-12080.71472,-0.6341463997,-14194.16877,-1,-7.693072127e-14,-1,-1.538614425e-14,0,-1.538614425e-14,0,0,0,-0.001144967128,0.02330501735,0.02333312631,1.619886496,0,-0.001116664295,0.02171642108,0.02174511171,1.622171352,0
0.000916,-0.5828042534,33926.52532,-0.6225892281,38104.89803,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001162862273,0.02335811482,0.02338704292,1.620539339,0,-0.001135791694,0.02177346119,0.0218030648,1.622913129,0
0.000917,-0.5231573702,86459.02086,-0.5557283732,96553.20725,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001193496406,0.02339810333,0.02342852264,1.621760412,0,-0.001168343009,0.02181624321,0.02184750542,1.62429903,0
0.000918,-0.4086206716,142261.8113,-0.4287188796,156771.5373,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001226435163,0.02341978164,0.02345187232,1.623116025,0,-0.00120291026,0.02183926105,0.02187236421,1.625820899,0
0.000919,-0.2418563738,188287.8404,-0.246234708,204774.9142,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001249314427,0.02342491344,0.02345820445,1.62407857,0,-0.001226208282,0.02184468619,0.02187907452,1.626870505,0
0.00092,-0.04054880678,209286.2362,-0.02858341683,225057.6591,1,1,-8.232102413e-14,0.2,0,0.2,0,0,0,-0.001253244377,0.02342257095,0.02345607493,1.624251196,0,-0.001228944003,0.02184250173,0.02187704699,1.627000954,0
0.000921,0.1657977806,198294.2907,0.1921484597,210933.65,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001237350746,0.02342535212,0.02345800842,1.623568294,0,-0.001210546704,0.02184625519,0.02187976895,1.626151809,0
0.000922,0.3471411632,161157.3131,0.3837350818,168748.6233,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001209142701,0.02344341403,0.02347457534,1.622327739,0,-0.001179380829,0.02186662595,0.02189840792,1.624679318,0
0.000923,0.4840286296,111803.2705,0.5251711523,113208.6833,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001180571298,0.02348022843,0.02350988889,1.621033401,0,-0.001148394105,0.02190692652,0.02193700615,1.623169895,0
0.000924,0.5708195399,62296.09538,0.6101822292,57398.38858,-0.8090169944,0.3090169944,0.9510565163,0.06180339888,0,0.06180339888,0,0,0,-0.001162813947,0.02353216857,0.02356088058,1.620169971,0,-0.001129423598,0.02196276761,0.02199178844,1.622175534,0
0.000925,0.6096925332,15654.55515,0.6413106264,5261.589919,-1,3.086790813e-14,1,6.173581625e-15,0,6.173581625e-15,0,0,0,-0.001162697665,0.02359078461,0.02361941964,1.620042573,0,-0.001129310655,0.02202470239,0.02205363594,1.622026192,0
0.000926,0.6014356769,-33028.13759,0.6205201332,-47393.80737,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.00118116678,0.02364562546,0.02367510841,1.620707707,0,-0.001148372851,0.0220815149,0.02211135591,1.622755589,0
0.000927,0.5412099979,-88523.22668,0.5448291601,-104678.4558,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001212860189,0.02368704571,0.02371807674,1.621955172,0,-0.001180282268,0.02212338435,0.022154846,1.624095785,0
0.000928,0.4231955117,-147063.896,0.4108635849,-162371.0152,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001246976139,0.02370955181,0.02374232079,1.623341744,0,-0.001213403802,0.02214532197,0.02217853994,1.625534374,0
0.000929,0.2505765895,-195024.968,0.2244220515,-207006.8373,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001270682691,0.0237149241,0.02374894228,1.6243267,0,-0.001234626267,0.02215004246,0.02218442433,1.626477937,0
0.00093,0.04203661992,-216815.5226,0.006332963458,-223712.7172,1,-1,3.625821098e-14,-0.2,0,-0.2,0,0,0,-0.001274759285,0.02371255261,0.02374679267,1.624503467,0,-0.001235136101,0.02214782745,0.02218224114,1.626506443,0
0.000931,-0.171735145,-205425.8771,-0.2113646301,-206292.423,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001258298826,0.02371548826,0.02374884627,1.623804725,0,-0.001214910616,0.0221521442,0.02218543442,1.625585367,0
0.000932,-0.3595523081,-166813.2968,-0.3969354253,-161512.7322,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001229084604,0.02373425066,0.0237660536,1.622535381,0,-0.001182676375,0.02217326026,0.02220477863,1.624083788,0
0.000933,-0.500995214,-115151.9145,-0.5302966936,-104512.2909,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001199513935,0.0237724086,0.02380265205,1.621211811,0,-0.00115138805,0.02221394484,0.02224376406,1.622581754,0
0.000934,-0.589773781,-62882.77888,-0.6064632788,-48641.27131,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001181168972,0.02382612218,0.02385538217,1.620330311,0,-0.001132532165,0.02226940153,0.02229818095,1.621608528,0
0.000935,-0.6278085483,-13409.69712,-0.6293859182,2181.110464,-1,-4.164851384e-14,-1,-8.329702768e-15,0,-8.329702768e-15,0,0,0,-0.001181050855,0.02388652042,0.02391570068,1.620200333,0,-0.001132418912,0.02233011318,0.02235880872,1.621465556,0
0.000936,-0.615988001,37834.74512,-0.6023106409,52353.37121,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001199967826,0.02394271571,0.02397276702,1.620872711,0,-0.001150918092,0.02238516332,0.02241473063,1.622165421,0
0.000937,-0.5499311487,95232.92058,-0.5232696899,106324.23,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001232171971,0.02398481181,0.02401644114,1.622124214,0,-0.001181560021,0.02242525821,0.02245636413,1.623436455,0
0.000938,-0.4246894128,154607.4456,-0.3894609517,160423.3847,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001266406849,0.02400737594,0.02404075469,1.62349822,0,-0.001212949918,0.02244590762,0.02247865691,1.624782618,0
0.000939,-0.2446371758,202145.8607,-0.2066270036,201853.1426,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001289546586,0.02401253491,0.02404713628,1.624447848,0,-0.001232480019,0.02245004816,0.02248385352,1.625640043,0
0.00094,-0.02966383802,222402.1806,0.005065916786,216250.6049,1,1,-4.70388167e-14,0.2,0,0.2,0,0,0,-0.001292384016,0.02401013365,0.02404489082,1.624571039,0,-0.001231850179,0.02244780315,0.02248157737,1.625617543,0
0.000941,0.1885739279,208664.6249,0.2146326988,197704.7846,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001274320331,0.0240135599,0.02404734811,1.623813296,0,-0.001211314211,0.02245219089,0.02248484284,1.624694898,0
0.000942,0.3782369507,167221.0893,0.3916143108,153149.9657,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001243592887,0.02403339075,0.02406554371,1.622494599,0,-0.001179510817,0.02247296418,0.02250389666,1.623233981,0
0.000943,0.5186259864,112668.9221,0.5172927405,97709.27152,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001212984457,0.02407294513,0.02410348561,1.621141619,0,-0.001148987161,0.02251256674,0.02254186844,1.621789672,0
0.000944,0.6036312614,57923.60292,0.5878819166,44417.54077,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001194209927,0.02412794658,0.02415748215,1.620250854,0,-0.001130705712,0.02256622638,0.02259453625,1.620860563,0
0.000945,0.63578431,6757.465011,0.6081189996,-3276.546878,-1,5.242911956e-14,1,1.048582391e-14,0,1.048582391e-14,0,0,0,-0.001194090506,0.02418911222,0.0242185673,1.620121079,0,-0.001130592642,0.02262478166,0.02265301271,1.620726221,0
0.000946,0.6168836599,-45158.77801,0.5815826885,-50193.30747,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.00121303385,0.02424536243,0.02427568847,1.620786226,0,-0.001148451476,0.02267783098,0.02270689232,1.621395134,0
0.000947,0.5436554948,-102054.2768,0.5062318293,-101191.2238,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001244867815,0.02428692055,0.02431880354,1.622008226,0,-0.001178092191,0.02271651821,0.02274704598,1.622610505,0
0.000948,0.4123296396,-159788.4018,0.3787440956,-153079.9679,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001278101497,0.02430872799,0.02434230473,1.623325842,0,-0.001208615423,0.02273650858,0.02276860939,1.623903819,0
0.000949,0.2282725857,-204882.0315,0.2038808788,-193468.031,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001299683699,0.02431335112,0.024348064,1.624201053,0,-0.001227884785,0.02274053519,0.02277366115,1.624739365,0
0.00095,0.01194200756,-222362.7198,0.0005407071564,-208147.4072,1,-1,5.781942242e-14,-0.2,0,-0.2,0,0,0,-0.001300747932,0.02431091979,0.02434569297,1.624250035,0,-0.001227816067,0.02273826114,0.02277138669,1.624741736,0
0.000951,-0.2048818051,-205917.4549,-0.201598612,-191146.4723,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001281132439,0.02431481989,0.02434854753,1.623437015,0,-0.001208520118,0.02274221705,0.02277430476,1.623886335,0
0.000952,-0.3906019583,-162184.015,-0.3732443897,-149173.9507,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001249403964,0.02433534742,0.02436739921,1.622092407,0,-0.001178203161,0.02276188159,0.02279235433,1.622512288,0
0.000953,-0.5251234141,-106128.4493,-0.4965070299,-96898.47296,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001218413044,0.02437539726,0.02440582967,1.620740121,0,-0.00114890139,0.02279977366,0.0228287024,1.621144652,0
0.000954,-0.6032697083,-50928.42112,-0.5678874766,-46763.18591,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001199649143,0.02443033408,0.02445977067,1.619861816,0,-0.001131237811,0.02285150299,0.02287948618,1.620259817,0
0.000955,-0.6286609272,-403.4996389,-0.5918633494,-1749.647631,-1,-6.320972527e-14,-1,-1.264194505e-14,0,-1.264194505e-14,0,0,0,-0.001199529178,0.02449075714,0.02452011532,1.61973607,0,-0.001131124688,0.02290840418,0.02293631237,1.62013223,0
0.000956,-0.6041507373,49874.27803,-0.5713894971,43238.326,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.00121807851,0.02454576621,0.02457597107,1.620380442,0,-0.001148668482,0.02296045571,0.02298917062,1.620782774,0
0.000957,-0.5273701715,104342.9553,-0.5035561334,93294.4701,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001248954743,0.02458597678,0.02461767946,1.621552173,0,-0.001178151902,0.02299889821,0.02302905471,1.621978038,0
0.000958,-0.3951545635,159259.949,-0.3839401219,145438.2934,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001280798523,0.02460674478,0.02464005547,1.622800106,0,-0.001209095495,0.02301916575,0.02305089811,1.623273702,0
0.000959,-0.2129960881,201679.2938,-0.2160813483,187282.5452,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001300927575,0.02461086605,0.02464522551,1.623607062,0,-0.001229525143,0.02302354112,0.02305634788,1.624148603,0
0.00096,-0.000974135203,217070.7987,-0.01778914599,204361.4213,1,1,-6.860002813e-14,0.2,0,0.2,0,0,0,-0.001300894896,0.02460840496,0.02464276613,1.62361101,0,-0.001231181105,0.02302123876,0.02305413718,1.624225656,0
0.000961,0.2098596598,199385.8293,0.1820148711,190316.1246,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001280805967,0.02461242914,0.02464573254,1.622788419,0,-0.001213747344,0.02302456121,0.02305653056,1.623462908,0
0.000962,0.3888501814,155433.7265,0.3543721803,151399.0289,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001249219246,0.02463282394,0.0246644798,1.62146652,0,-0.001184956657,0.02304308823,0.02307353543,1.622174589,0
0.000963,0.5169639988,100230.8189,0.4812354459,101764.7768,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001218707942,0.02467218392,0.02470226525,1.620152241,0,-0.001156551852,0.02307971668,0.0231086766,1.620865625,0
0.000964,0.5900267124,46780.51522,0.5584678963,53442.44532,-0.8090169944,0.3090169944,0.9510565163,0.06180339888,0,0.06180339888,0,0,0,-0.001200353243,0.02472583158,0.02475495092,1.61930477,0,-0.00113917859,0.02313052216,0.02315855746,1.620006581,0
0.000965,0.6123997199,-1418.252178,0.5896097833,9229.73127,-1,7.399033099e-14,1,1.47980662e-14,0,1.47980662e-14,0,0,0,-0.001200233208,0.02478459897,0.02481364354,1.619185098,0,-0.001139064672,0.02318717009,0.02321513138,1.619881649,0
0.000966,0.587353072,-49109.76084,0.5765727824,-36023.81801,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001218263393,0.02483798111,0.0248678401,1.619805457,0,-0.001156767844,0.0232396867,0.02326845826,1.620530815,0
0.000967,0.5126175217,-101063.3757,0.5153614074,-87441.39067,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001248272468,0.02487696894,0.02490826705,1.620932113,0,-0.001186944351,0.02327905635,0.02330929646,1.62173986,0
0.000968,0.3847551786,-153948.5899,0.4004962895,-141922.9437,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.001279274989,0.02489709658,0.02492994109,1.622133676,0,-0.001219226487,0.02330026902,0.02333214628,1.62307536,0
0.000969,0.2085755802,-195195.5703,0.2347212156,-186679.3932,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001298983778,0.02490105221,0.02493491047,1.622914904,0,-0.001241427878,0.02330519228,0.02333823323,1.624014325,0
0.00097,0.003192128817,-210451.5486,0.03554193618,-206700.8379,1,-1,7.938063385e-14,-0.2,0,-0.2,0,0,0,-0.001299173092,0.02489856211,0.02493243361,1.622927689,0,-0.001244857929,0.02330286176,0.02333608874,1.624166414,0
0.000971,-0.201389919,-193664.0317,-0.1679074598,-195162.8485,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.001279889856,0.02490229554,0.02493516475,1.622147603,0,-0.001228764495,0.0233057201,0.02333809015,1.623471284,0
0.000972,-0.3754951626,-151511.6114,-0.3460490556,-157966.3882,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.00124938367,0.02492187636,0.02495317377,1.620886399,0,-0.001200645662,0.02332372978,0.02335461241,1.622228358,0
0.000973,-0.5008527142,-98700.20287,-0.4799172701,-109028.4251,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.001219819348,0.02495990401,0.02498969323,1.61962863,0,-0.001172316768,0.02336022353,0.02338962099,1.620938574,0
0.000974,-0.5736593725,-47785.34871,-0.5643097581,-60328.52179,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339888,0,-0.06180339888,0,0,0,-0.001201970316,0.02501196627,0.02504083044,1.618815196,0,-0.001154761406,0.02341155656,0.02344001823,1.620080803,0
0.000975,-0.5982150717,-1877.446248,-0.6017384162,-14769.10471,-1,-2.792751785e-14,-1,-5.585503569e-15,0,-5.585503569e-15,0,0,0,-0.001201850119,0.02506928658,0.02509807908,1.618700786,0,-0.00115464593,0.02346938924,0.02349777519,1.619954645,0
0.000976,-0.5774109405,44021.44851,-0.5932111363,32667.90758,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.001219572913,0.0251216947,0.02515128033,1.619304845,0,-0.001172861697,0.02352346004,0.02355268088,1.620614307,0
0.000977,-0.5083684458,94904.68596,-0.5339824949,86906.13912,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001249332104,0.0251603104,0.02519130902,1.620410454,0,-0.001204131115,0.02356430778,0.02359505315,1.621851707,0
0.000978,-0.3868148275,147654.7527,-0.418131638,144411.751,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001280501147,0.02518053077,0.0252130683,1.621605385,0,-0.001237838262,0.02358652851,0.02361898751,1.623228956,0
0.000979,-0.2165778767,189759.0371,-0.2485021048,191783.9594,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001300970877,0.02518470534,0.0252182852,1.622407633,0,-0.001261348432,0.023591849,0.0236255442,1.624210903,0
0.00098,-0.01584342003,206705.9203,-0.04327211028,213525.1912,1,1,-3.33178207e-14,0.2,0,0.2,0,0,0,-0.001302425122,0.02518218687,0.02521584515,1.62247038,0,-0.001265549509,0.02358948981,0.02362341307,1.624393816,0
0.000981,0.1860856429,192168.2399,0.1674005913,202595.7019,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.001284597083,0.02518541902,0.02521815855,1.621757751,0,-0.001249502211,0.02359230383,0.0236253689,1.623709171,0
0.000982,0.3599279807,152481.9029,0.3527999635,164867.2252,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.001255349838,0.02520405651,0.02523530003,1.620562653,0,-0.001220835144,0.02361068166,0.02364222339,1.622457219,0
0.000983,0.4874233768,101936.6986,0.4928662127,114376.0977,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.001226574276,0.02524096948,0.02527075434,1.619352709,0,-0.001191743112,0.0236481943,0.02367820402,1.621148407,0
0.000984,0.5643723796,52717.56287,0.581503767,63376.46612,-0.8090169944,0.3090169944,0.9510565163,0.06180339888,0,0.06180339888,0,0,0,-0.001209011553,0.02529212039,0.02532100043,1.618561873,0,-0.001173654483,0.02370113378,0.02373017504,1.620274828,0
0.000985,0.5943919771,7738.484045,0.6206403931,15093.15243,-1,3.870812356e-14,1,7.741624713e-15,0,7.741624713e-15,0,0,0,-0.001208890652,0.02534903038,0.02537783989,1.61845004,0,-0.001173537117,0.0237608277,0.0237897903,1.620145799,0
0.000986,0.5795628817,-38076.74055,0.6110082668,-35192.80201,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.001226679241,0.02540161518,0.02543121695,1.619050227,0,-0.001192300958,0.02381656196,0.02384638768,1.62081641,0
